shipment_id,order_id,status,shipped_at,delivered_at
S392,O392,shipped,2024-01-04 17:10:00,2024-01-06 23:10:00
S393,O393,pending,2024-01-04 17:20:00,2024-01-06 19:20:00
S394,O394,shipped,2024-01-04 17:30:00,2024-01-07 01:30:00
S395,O395,shipped,2024-01-04 17:40:00,2024-01-06 23:40:00
S396,O396,delivered,2024-01-04 17:50:00,2024-01-06 22:50:00
S397,O397,shipped,2024-01-04 18:00:00,2024-01-06 21:00:00
S398,O398,shipped,2024-01-04 18:10:00,2024-01-06 20:10:00
S399,O399,shipped,2024-01-04 18:20:00,2024-01-06 21:20:00
S400,O400,shipped,2024-01-04 18:30:00,2024-01-07 04:30:00
S401,O401,shipped,2024-01-04 18:40:00,2024-01-06 21:40:00
S402,O402,shipped,2024-01-04 18:50:00,2024-01-07 03:50:00
S403,O403,delivered,2024-01-04 19:00:00,2024-01-07 01:00:00
S404,O404,delivered,2024-01-04 19:10:00,2024-01-06 22:10:00
S405,O405,pending,2024-01-04 19:20:00,2024-01-06 21:20:00
S406,O406,shipped,2024-01-04 19:30:00,2024-01-06 22:30:00
S407,O407,delivered,2024-01-04 19:40:00,2024-01-07 00:40:00
S408,O408,shipped,2024-01-04 19:50:00,2024-01-07 00:50:00
S409,O409,delivered,2024-01-04 20:00:00,2024-01-07 00:00:00
S410,O410,pending,2024-01-04 20:10:00,2024-01-06 21:10:00
S411,O411,pending,2024-01-04 20:20:00,2024-01-06 20:20:00
S412,O412,delivered,2024-01-04 20:30:00,2024-01-07 00:30:00
S413,O413,shipped,2024-01-04 20:40:00,2024-01-07 02:40:00
S414,O414,shipped,2024-01-04 20:50:00,2024-01-07 06:50:00
S415,O415,shipped,2024-01-04 21:00:00,2024-01-07 04:00:00
S416,O416,shipped,2024-01-04 21:10:00,2024-01-07 04:10:00
S417,O417,shipped,2024-01-04 21:20:00,2024-01-07 00:20:00
S418,O418,shipped,2024-01-04 21:30:00,2024-01-07 04:30:00
S419,O419,delivered,2024-01-04 21:40:00,2024-01-07 02:40:00
S420,O420,pending,2024-01-04 21:50:00,2024-01-07 04:50:00
S421,O421,shipped,2024-01-04 22:00:00,2024-01-07 01:00:00
S422,O422,shipped,2024-01-04 22:10:00,2024-01-06 22:10:00
S423,O423,pending,2024-01-04 22:20:00,2024-01-07 07:20:00
S424,O424,delivered,2024-01-04 22:30:00,2024-01-06 22:30:00
S425,O425,pending,2024-01-04 22:40:00,2024-01-07 05:40:00
S426,O426,delivered,2024-01-04 22:50:00,2024-01-07 06:50:00
S427,O427,delivered,2024-01-04 23:00:00,2024-01-06 23:00:00
S428,O428,delivered,2024-01-04 23:10:00,2024-01-07 05:10:00
S429,O429,shipped,2024-01-04 23:20:00,2024-01-07 03:20:00
S430,O430,pending,2024-01-04 23:30:00,2024-01-07 01:30:00
S431,O431,pending,2024-01-04 23:40:00,2024-01-07 00:40:00
S432,O432,pending,2024-01-04 23:50:00,2024-01-07 07:50:00
S433,O433,delivered,2024-01-05 00:00:00,2024-01-07 01:00:00
S434,O434,delivered,2024-01-05 00:10:00,2024-01-07 07:10:00
S435,O435,pending,2024-01-05 00:20:00,2024-01-07 04:20:00
S436,O436,pending,2024-01-05 00:30:00,2024-01-07 04:30:00
S437,O437,delivered,2024-01-05 00:40:00,2024-01-07 00:40:00
S438,O438,shipped,2024-01-05 00:50:00,2024-01-07 05:50:00
S439,O439,shipped,2024-01-05 01:00:00,2024-01-07 09:00:00
S440,O440,pending,2024-01-05 01:10:00,2024-01-07 06:10:00
S441,O441,delivered,2024-01-05 01:20:00,2024-01-07 06:20:00
S442,O442,shipped,2024-01-05 01:30:00,2024-01-07 10:30:00
S443,O443,delivered,2024-01-05 01:40:00,2024-01-07 06:40:00
S444,O444,shipped,2024-01-05 01:50:00,2024-01-07 06:50:00
S445,O445,pending,2024-01-05 02:00:00,2024-01-07 12:00:00
S446,O446,shipped,2024-01-05 02:10:00,2024-01-07 09:10:00
S447,O447,shipped,2024-01-05 02:20:00,2024-01-07 11:20:00
S448,O448,delivered,2024-01-05 02:30:00,2024-01-07 12:30:00
S449,O449,pending,2024-01-05 02:40:00,2024-01-07 08:40:00
S450,O450,pending,2024-01-05 02:50:00,2024-01-07 05:50:00
S451,O451,delivered,2024-01-05 03:00:00,2024-01-07 10:00:00
S452,O452,shipped,2024-01-05 03:10:00,2024-01-07 07:10:00
S453,O453,pending,2024-01-05 03:20:00,2024-01-07 05:20:00
S454,O454,shipped,2024-01-05 03:30:00,2024-01-07 05:30:00
S455,O455,shipped,2024-01-05 03:40:00,2024-01-07 05:40:00
S456,O456,shipped,2024-01-05 03:50:00,2024-01-07 07:50:00
S457,O457,shipped,2024-01-05 04:00:00,2024-01-07 05:00:00
S458,O458,pending,2024-01-05 04:10:00,2024-01-07 07:10:00
S459,O459,shipped,2024-01-05 04:20:00,2024-01-07 12:20:00
S460,O460,shipped,2024-01-05 04:30:00,2024-01-07 13:30:00
S461,O461,delivered,2024-01-05 04:40:00,2024-01-07 11:40:00
S462,O462,pending,2024-01-05 04:50:00,2024-01-07 08:50:00
S463,O463,shipped,2024-01-05 05:00:00,2024-01-07 06:00:00
S464,O464,delivered,2024-01-05 05:10:00,2024-01-07 10:10:00
S465,O465,pending,2024-01-05 05:20:00,2024-01-07 06:20:00
S466,O466,delivered,2024-01-05 05:30:00,2024-01-07 14:30:00
S467,O467,pending,2024-01-05 05:40:00,2024-01-07 05:40:00
S468,O468,delivered,2024-01-05 05:50:00,2024-01-07 12:50:00
S469,O469,shipped,2024-01-05 06:00:00,2024-01-07 08:00:00
S470,O470,delivered,2024-01-05 06:10:00,2024-01-07 14:10:00
S471,O471,delivered,2024-01-05 06:20:00,2024-01-07 13:20:00
S472,O472,shipped,2024-01-05 06:30:00,2024-01-07 11:30:00
S473,O473,delivered,2024-01-05 06:40:00,2024-01-07 06:40:00
S474,O474,shipped,2024-01-05 06:50:00,2024-01-07 12:50:00
S475,O475,pending,2024-01-05 07:00:00,2024-01-07 17:00:00
S476,O476,pending,2024-01-05 07:10:00,2024-01-07 15:10:00
S477,O477,delivered,2024-01-05 07:20:00,2024-01-07 16:20:00
S478,O478,shipped,2024-01-05 07:30:00,2024-01-07 07:30:00
S479,O479,pending,2024-01-05 07:40:00,2024-01-07 16:40:00
S480,O480,pending,2024-01-05 07:50:00,2024-01-07 11:50:00
S481,O481,delivered,2024-01-05 08:00:00,2024-01-07 17:00:00
S482,O482,shipped,2024-01-05 08:10:00,2024-01-07 17:10:00
S483,O483,pending,2024-01-05 08:20:00,2024-01-07 08:20:00
S484,O484,delivered,2024-01-05 08:30:00,2024-01-07 09:30:00
S485,O485,pending,2024-01-05 08:40:00,2024-01-07 12:40:00
S486,O486,shipped,2024-01-05 08:50:00,2024-01-07 09:50:00
S487,O487,shipped,2024-01-05 09:00:00,2024-01-07 19:00:00
S488,O488,shipped,2024-01-05 09:10:00,2024-01-07 17:10:00
S489,O489,pending,2024-01-05 09:20:00,2024-01-07 17:20:00
S490,O490,pending,2024-01-05 09:30:00,2024-01-07 09:30:00
S491,O491,delivered,2024-01-05 09:40:00,2024-01-07 17:40:00
S492,O492,pending,2024-01-05 09:50:00,2024-01-07 14:50:00
S493,O493,pending,2024-01-05 10:00:00,2024-01-07 19:00:00
S494,O494,pending,2024-01-05 10:10:00,2024-01-07 17:10:00
S495,O495,pending,2024-01-05 10:20:00,2024-01-07 17:20:00
S496,O496,delivered,2024-01-05 10:30:00,2024-01-07 19:30:00
S497,O497,shipped,2024-01-05 10:40:00,2024-01-07 20:40:00
S498,O498,pending,2024-01-05 10:50:00,2024-01-07 18:50:00
S499,O499,pending,2024-01-05 11:00:00,2024-01-07 21:00:00
S500,O500,shipped,2024-01-05 11:10:00,2024-01-07 11:10:00
S501,O501,shipped,2024-01-05 11:20:00,2024-01-07 20:20:00
S502,O502,shipped,2024-01-05 11:30:00,2024-01-07 20:30:00
S503,O503,shipped,2024-01-05 11:40:00,2024-01-07 19:40:00
S504,O504,pending,2024-01-05 11:50:00,2024-01-07 13:50:00
S505,O505,pending,2024-01-05 12:00:00,2024-01-07 19:00:00
S506,O506,shipped,2024-01-05 12:10:00,2024-01-07 20:10:00
S507,O507,shipped,2024-01-05 12:20:00,2024-01-07 15:20:00
S508,O508,pending,2024-01-05 12:30:00,2024-01-07 18:30:00
S509,O509,delivered,2024-01-05 12:40:00,2024-01-07 17:40:00
S510,O510,delivered,2024-01-05 12:50:00,2024-01-07 12:50:00
S511,O511,pending,2024-01-05 13:00:00,2024-01-07 18:00:00
S512,O512,pending,2024-01-05 13:10:00,2024-01-07 14:10:00
S513,O513,pending,2024-01-05 13:20:00,2024-01-07 17:20:00
S514,O514,shipped,2024-01-05 13:30:00,2024-01-07 13:30:00
S515,O515,delivered,2024-01-05 13:40:00,2024-01-07 19:40:00
S516,O516,pending,2024-01-05 13:50:00,2024-01-07 20:50:00
S517,O517,delivered,2024-01-05 14:00:00,2024-01-07 14:00:00
S518,O518,pending,2024-01-05 14:10:00,2024-01-07 17:10:00
S519,O519,delivered,2024-01-05 14:20:00,2024-01-07 16:20:00
S520,O520,shipped,2024-01-05 14:30:00,2024-01-07 16:30:00
S521,O521,shipped,2024-01-05 14:40:00,2024-01-07 14:40:00
S522,O522,shipped,2024-01-05 14:50:00,2024-01-07 15:50:00
S523,O523,shipped,2024-01-05 15:00:00,2024-01-08 00:00:00
S524,O524,pending,2024-01-05 15:10:00,2024-01-07 22:10:00
S525,O525,delivered,2024-01-05 15:20:00,2024-01-07 22:20:00
S526,O526,pending,2024-01-05 15:30:00,2024-01-07 22:30:00
S527,O527,shipped,2024-01-05 15:40:00,2024-01-07 23:40:00
S528,O528,delivered,2024-01-05 15:50:00,2024-01-07 22:50:00
S529,O529,delivered,2024-01-05 16:00:00,2024-01-07 19:00:00
S530,O530,pending,2024-01-05 16:10:00,2024-01-08 01:10:00
S531,O531,pending,2024-01-05 16:20:00,2024-01-07 16:20:00
S532,O532,delivered,2024-01-05 16:30:00,2024-01-07 22:30:00
S533,O533,shipped,2024-01-05 16:40:00,2024-01-08 01:40:00
S534,O534,pending,2024-01-05 16:50:00,2024-01-08 00:50:00
S535,O535,shipped,2024-01-05 17:00:00,2024-01-07 18:00:00
S536,O536,delivered,2024-01-05 17:10:00,2024-01-08 01:10:00
S537,O537,pending,2024-01-05 17:20:00,2024-01-08 03:20:00
S538,O538,shipped,2024-01-05 17:30:00,2024-01-07 23:30:00
S539,O539,shipped,2024-01-05 17:40:00,2024-01-07 21:40:00
S540,O540,pending,2024-01-05 17:50:00,2024-01-07 22:50:00
S541,O541,pending,2024-01-05 18:00:00,2024-01-07 21:00:00
S542,O542,shipped,2024-01-05 18:10:00,2024-01-07 22:10:00
S543,O543,pending,2024-01-05 18:20:00,2024-01-08 04:20:00
S544,O544,shipped,2024-01-05 18:30:00,2024-01-07 18:30:00
S545,O545,pending,2024-01-05 18:40:00,2024-01-07 23:40:00
S546,O546,shipped,2024-01-05 18:50:00,2024-01-07 20:50:00
S547,O547,delivered,2024-01-05 19:00:00,2024-01-08 00:00:00
S548,O548,pending,2024-01-05 19:10:00,2024-01-08 03:10:00
S549,O549,shipped,2024-01-05 19:20:00,2024-01-07 19:20:00
S550,O550,pending,2024-01-05 19:30:00,2024-01-07 21:30:00
S551,O551,delivered,2024-01-05 19:40:00,2024-01-08 00:40:00
S552,O552,pending,2024-01-05 19:50:00,2024-01-08 03:50:00
S553,O553,pending,2024-01-05 20:00:00,2024-01-08 06:00:00
S554,O554,delivered,2024-01-05 20:10:00,2024-01-08 02:10:00
S555,O555,shipped,2024-01-05 20:20:00,2024-01-07 20:20:00
S556,O556,shipped,2024-01-05 20:30:00,2024-01-08 05:30:00
S557,O557,shipped,2024-01-05 20:40:00,2024-01-08 00:40:00
S558,O558,delivered,2024-01-05 20:50:00,2024-01-08 06:50:00
S559,O559,delivered,2024-01-05 21:00:00,2024-01-08 02:00:00
S560,O560,shipped,2024-01-05 21:10:00,2024-01-08 03:10:00
S561,O561,shipped,2024-01-05 21:20:00,2024-01-07 23:20:00
S562,O562,pending,2024-01-05 21:30:00,2024-01-07 23:30:00
S563,O563,pending,2024-01-05 21:40:00,2024-01-08 03:40:00
S564,O564,shipped,2024-01-05 21:50:00,2024-01-08 01:50:00
S565,O565,pending,2024-01-05 22:00:00,2024-01-08 07:00:00
S566,O566,shipped,2024-01-05 22:10:00,2024-01-08 07:10:00
S567,O567,delivered,2024-01-05 22:20:00,2024-01-08 05:20:00
S568,O568,delivered,2024-01-05 22:30:00,2024-01-08 03:30:00
S569,O569,delivered,2024-01-05 22:40:00,2024-01-08 01:40:00
S570,O570,delivered,2024-01-05 22:50:00,2024-01-08 06:50:00
S571,O571,shipped,2024-01-05 23:00:00,2024-01-08 00:00:00
S572,O572,shipped,2024-01-05 23:10:00,2024-01-08 00:10:00
S573,O573,delivered,2024-01-05 23:20:00,2024-01-08 04:20:00
S574,O574,shipped,2024-01-05 23:30:00,2024-01-08 07:30:00
S575,O575,pending,2024-01-05 23:40:00,2024-01-08 03:40:00
S576,O576,delivered,2024-01-05 23:50:00,2024-01-08 08:50:00
S577,O577,shipped,2024-01-06 00:00:00,2024-01-08 08:00:00
S578,O578,delivered,2024-01-06 00:10:00,2024-01-08 09:10:00
S579,O579,delivered,2024-01-06 00:20:00,2024-01-08 06:20:00
S580,O580,shipped,2024-01-06 00:30:00,2024-01-08 02:30:00
S581,O581,pending,2024-01-06 00:40:00,2024-01-08 01:40:00
S582,O582,shipped,2024-01-06 00:50:00,2024-01-08 07:50:00
S583,O583,delivered,2024-01-06 01:00:00,2024-01-08 02:00:00
S584,O584,pending,2024-01-06 01:10:00,2024-01-08 02:10:00
S585,O585,delivered,2024-01-06 01:20:00,2024-01-08 10:20:00
S586,O586,shipped,2024-01-06 01:30:00,2024-01-08 08:30:00
S587,O587,pending,2024-01-06 01:40:00,2024-01-08 08:40:00
S588,O588,pending,2024-01-06 01:50:00,2024-01-08 06:50:00
S589,O589,shipped,2024-01-06 02:00:00,2024-01-08 11:00:00
S590,O590,pending,2024-01-06 02:10:00,2024-01-08 11:10:00
S591,O591,pending,2024-01-06 02:20:00,2024-01-08 11:20:00
S592,O592,pending,2024-01-06 02:30:00,2024-01-08 10:30:00
S593,O593,pending,2024-01-06 02:40:00,2024-01-08 08:40:00
S594,O594,shipped,2024-01-06 02:50:00,2024-01-08 12:50:00
S595,O595,pending,2024-01-06 03:00:00,2024-01-08 10:00:00
S596,O596,delivered,2024-01-06 03:10:00,2024-01-08 08:10:00
S597,O597,pending,2024-01-06 03:20:00,2024-01-08 12:20:00
S598,O598,delivered,2024-01-06 03:30:00,2024-01-08 13:30:00
S599,O599,pending,2024-01-06 03:40:00,2024-01-08 04:40:00
S600,O600,pending,2024-01-06 03:50:00,2024-01-08 06:50:00
S601,O601,shipped,2024-01-06 04:00:00,2024-01-08 06:00:00
S602,O602,shipped,2024-01-06 04:10:00,2024-01-08 14:10:00
S603,O603,pending,2024-01-06 04:20:00,2024-01-08 08:20:00
S604,O604,pending,2024-01-06 04:30:00,2024-01-08 06:30:00
S605,O605,delivered,2024-01-06 04:40:00,2024-01-08 11:40:00
S606,O606,pending,2024-01-06 04:50:00,2024-01-08 14:50:00
S607,O607,delivered,2024-01-06 05:00:00,2024-01-08 10:00:00
S608,O608,delivered,2024-01-06 05:10:00,2024-01-08 09:10:00
S609,O609,pending,2024-01-06 05:20:00,2024-01-08 07:20:00
S610,O610,shipped,2024-01-06 05:30:00,2024-01-08 15:30:00
S611,O611,pending,2024-01-06 05:40:00,2024-01-08 05:40:00
S612,O612,delivered,2024-01-06 05:50:00,2024-01-08 15:50:00
S613,O613,shipped,2024-01-06 06:00:00,2024-01-08 16:00:00
S614,O614,shipped,2024-01-06 06:10:00,2024-01-08 11:10:00
S615,O615,delivered,2024-01-06 06:20:00,2024-01-08 06:20:00
S616,O616,shipped,2024-01-06 06:30:00,2024-01-08 09:30:00
S617,O617,pending,2024-01-06 06:40:00,2024-01-08 10:40:00
S618,O618,pending,2024-01-06 06:50:00,2024-01-08 12:50:00
S619,O619,shipped,2024-01-06 07:00:00,2024-01-08 15:00:00
S620,O620,shipped,2024-01-06 07:10:00,2024-01-08 07:10:00
S621,O621,delivered,2024-01-06 07:20:00,2024-01-08 10:20:00
S622,O622,shipped,2024-01-06 07:30:00,2024-01-08 13:30:00
S623,O623,pending,2024-01-06 07:40:00,2024-01-08 17:40:00
S624,O624,shipped,2024-01-06 07:50:00,2024-01-08 16:50:00
S625,O625,delivered,2024-01-06 08:00:00,2024-01-08 17:00:00
S626,O626,delivered,2024-01-06 08:10:00,2024-01-08 10:10:00
S627,O627,shipped,2024-01-06 08:20:00,2024-01-08 11:20:00
S628,O628,delivered,2024-01-06 08:30:00,2024-01-08 14:30:00
S629,O629,delivered,2024-01-06 08:40:00,2024-01-08 18:40:00
S630,O630,delivered,2024-01-06 08:50:00,2024-01-08 09:50:00
S631,O631,pending,2024-01-06 09:00:00,2024-01-08 13:00:00
S632,O632,delivered,2024-01-06 09:10:00,2024-01-08 19:10:00
S633,O633,delivered,2024-01-06 09:20:00,2024-01-08 10:20:00
S634,O634,delivered,2024-01-06 09:30:00,2024-01-08 11:30:00
S635,O635,delivered,2024-01-06 09:40:00,2024-01-08 10:40:00
S636,O636,shipped,2024-01-06 09:50:00,2024-01-08 13:50:00
S637,O637,pending,2024-01-06 10:00:00,2024-01-08 17:00:00
S638,O638,shipped,2024-01-06 10:10:00,2024-01-08 18:10:00
S639,O639,pending,2024-01-06 10:20:00,2024-01-08 12:20:00
S640,O640,delivered,2024-01-06 10:30:00,2024-01-08 17:30:00
S641,O641,shipped,2024-01-06 10:40:00,2024-01-08 15:40:00
S642,O642,delivered,2024-01-06 10:50:00,2024-01-08 17:50:00
S643,O643,shipped,2024-01-06 11:00:00,2024-01-08 20:00:00
S644,O644,pending,2024-01-06 11:10:00,2024-01-08 12:10:00
S645,O645,shipped,2024-01-06 11:20:00,2024-01-08 12:20:00
S646,O646,delivered,2024-01-06 11:30:00,2024-01-08 13:30:00
S647,O647,pending,2024-01-06 11:40:00,2024-01-08 13:40:00
S648,O648,delivered,2024-01-06 11:50:00,2024-01-08 13:50:00
S649,O649,pending,2024-01-06 12:00:00,2024-01-08 22:00:00
S650,O650,pending,2024-01-06 12:10:00,2024-01-08 18:10:00
S651,O651,delivered,2024-01-06 12:20:00,2024-01-08 19:20:00
S652,O652,pending,2024-01-06 12:30:00,2024-01-08 15:30:00
S653,O653,delivered,2024-01-06 12:40:00,2024-01-08 13:40:00
S654,O654,delivered,2024-01-06 12:50:00,2024-01-08 18:50:00
S655,O655,pending,2024-01-06 13:00:00,2024-01-08 17:00:00
S656,O656,delivered,2024-01-06 13:10:00,2024-01-08 14:10:00
S657,O657,pending,2024-01-06 13:20:00,2024-01-08 18:20:00
S658,O658,pending,2024-01-06 13:30:00,2024-01-08 16:30:00
S659,O659,delivered,2024-01-06 13:40:00,2024-01-08 19:40:00
S660,O660,delivered,2024-01-06 13:50:00,2024-01-08 23:50:00
S661,O661,pending,2024-01-06 14:00:00,2024-01-08 15:00:00
S662,O662,pending,2024-01-06 14:10:00,2024-01-08 22:10:00
S663,O663,shipped,2024-01-06 14:20:00,2024-01-08 22:20:00
S664,O664,delivered,2024-01-06 14:30:00,2024-01-09 00:30:00
S665,O665,delivered,2024-01-06 14:40:00,2024-01-08 14:40:00
S666,O666,pending,2024-01-06 14:50:00,2024-01-08 19:50:00
S667,O667,pending,2024-01-06 15:00:00,2024-01-08 23:00:00
S668,O668,pending,2024-01-06 15:10:00,2024-01-08 22:10:00
S669,O669,shipped,2024-01-06 15:20:00,2024-01-09 00:20:00
S670,O670,pending,2024-01-06 15:30:00,2024-01-08 23:30:00
S671,O671,pending,2024-01-06 15:40:00,2024-01-08 23:40:00
S672,O672,delivered,2024-01-06 15:50:00,2024-01-09 00:50:00
S673,O673,pending,2024-01-06 16:00:00,2024-01-08 20:00:00
S674,O674,pending,2024-01-06 16:10:00,2024-01-08 16:10:00
S675,O675,shipped,2024-01-06 16:20:00,2024-01-08 16:20:00
S676,O676,delivered,2024-01-06 16:30:00,2024-01-08 19:30:00
S677,O677,shipped,2024-01-06 16:40:00,2024-01-08 17:40:00
S678,O678,pending,2024-01-06 16:50:00,2024-01-08 21:50:00
S679,O679,shipped,2024-01-06 17:00:00,2024-01-09 01:00:00
S680,O680,delivered,2024-01-06 17:10:00,2024-01-09 01:10:00
S681,O681,pending,2024-01-06 17:20:00,2024-01-09 00:20:00
S682,O682,pending,2024-01-06 17:30:00,2024-01-08 20:30:00
S683,O683,delivered,2024-01-06 17:40:00,2024-01-08 20:40:00
S684,O684,pending,2024-01-06 17:50:00,2024-01-09 02:50:00
S685,O685,delivered,2024-01-06 18:00:00,2024-01-09 03:00:00
S686,O686,delivered,2024-01-06 18:10:00,2024-01-09 03:10:00
S687,O687,delivered,2024-01-06 18:20:00,2024-01-08 20:20:00
S688,O688,shipped,2024-01-06 18:30:00,2024-01-09 02:30:00
S689,O689,delivered,2024-01-06 18:40:00,2024-01-08 18:40:00
S690,O690,shipped,2024-01-06 18:50:00,2024-01-09 02:50:00
S691,O691,delivered,2024-01-06 19:00:00,2024-01-08 22:00:00
S692,O692,delivered,2024-01-06 19:10:00,2024-01-09 03:10:00
S693,O693,delivered,2024-01-06 19:20:00,2024-01-08 21:20:00
S694,O694,delivered,2024-01-06 19:30:00,2024-01-09 03:30:00
S695,O695,delivered,2024-01-06 19:40:00,2024-01-09 01:40:00
S696,O696,shipped,2024-01-06 19:50:00,2024-01-09 01:50:00
S697,O697,pending,2024-01-06 20:00:00,2024-01-09 06:00:00
S698,O698,delivered,2024-01-06 20:10:00,2024-01-08 23:10:00
S699,O699,shipped,2024-01-06 20:20:00,2024-01-08 22:20:00
S700,O700,pending,2024-01-06 20:30:00,2024-01-09 05:30:00
S701,O701,delivered,2024-01-06 20:40:00,2024-01-09 06:40:00
S702,O702,shipped,2024-01-06 20:50:00,2024-01-09 02:50:00
S703,O703,delivered,2024-01-06 21:00:00,2024-01-09 01:00:00
S704,O704,pending,2024-01-06 21:10:00,2024-01-09 07:10:00
S705,O705,pending,2024-01-06 21:20:00,2024-01-08 23:20:00
S706,O706,shipped,2024-01-06 21:30:00,2024-01-09 03:30:00
S707,O707,shipped,2024-01-06 21:40:00,2024-01-09 00:40:00
S708,O708,shipped,2024-01-06 21:50:00,2024-01-08 21:50:00
S709,O709,pending,2024-01-06 22:00:00,2024-01-09 06:00:00
S710,O710,pending,2024-01-06 22:10:00,2024-01-09 04:10:00
S711,O711,delivered,2024-01-06 22:20:00,2024-01-09 02:20:00
S712,O712,delivered,2024-01-06 22:30:00,2024-01-09 05:30:00
S713,O713,pending,2024-01-06 22:40:00,2024-01-09 01:40:00
S714,O714,delivered,2024-01-06 22:50:00,2024-01-08 22:50:00
S715,O715,delivered,2024-01-06 23:00:00,2024-01-09 05:00:00
S716,O716,shipped,2024-01-06 23:10:00,2024-01-08 23:10:00
S717,O717,shipped,2024-01-06 23:20:00,2024-01-09 05:20:00
S718,O718,shipped,2024-01-06 23:30:00,2024-01-08 23:30:00
S719,O719,shipped,2024-01-06 23:40:00,2024-01-09 01:40:00
S720,O720,shipped,2024-01-06 23:50:00,2024-01-09 07:50:00
S721,O721,delivered,2024-01-07 00:00:00,2024-01-09 02:00:00
S722,O722,shipped,2024-01-07 00:10:00,2024-01-09 10:10:00
S723,O723,pending,2024-01-07 00:20:00,2024-01-09 04:20:00
S724,O724,shipped,2024-01-07 00:30:00,2024-01-09 00:30:00
S725,O725,delivered,2024-01-07 00:40:00,2024-01-09 00:40:00
S726,O726,delivered,2024-01-07 00:50:00,2024-01-09 10:50:00
S727,O727,delivered,2024-01-07 01:00:00,2024-01-09 11:00:00
S728,O728,pending,2024-01-07 01:10:00,2024-01-09 09:10:00
S729,O729,pending,2024-01-07 01:20:00,2024-01-09 03:20:00
S730,O730,shipped,2024-01-07 01:30:00,2024-01-09 11:30:00
S731,O731,delivered,2024-01-07 01:40:00,2024-01-09 09:40:00
S732,O732,shipped,2024-01-07 01:50:00,2024-01-09 09:50:00
S733,O733,delivered,2024-01-07 02:00:00,2024-01-09 03:00:00
S734,O734,pending,2024-01-07 02:10:00,2024-01-09 03:10:00
S735,O735,pending,2024-01-07 02:20:00,2024-01-09 02:20:00
S736,O736,delivered,2024-01-07 02:30:00,2024-01-09 04:30:00
S737,O737,delivered,2024-01-07 02:40:00,2024-01-09 05:40:00
S738,O738,delivered,2024-01-07 02:50:00,2024-01-09 07:50:00
S739,O739,pending,2024-01-07 03:00:00,2024-01-09 10:00:00
S740,O740,pending,2024-01-07 03:10:00,2024-01-09 03:10:00
S741,O741,pending,2024-01-07 03:20:00,2024-01-09 06:20:00
S742,O742,pending,2024-01-07 03:30:00,2024-01-09 11:30:00
S743,O743,delivered,2024-01-07 03:40:00,2024-01-09 12:40:00
S744,O744,delivered,2024-01-07 03:50:00,2024-01-09 08:50:00
S745,O745,pending,2024-01-07 04:00:00,2024-01-09 07:00:00
S746,O746,delivered,2024-01-07 04:10:00,2024-01-09 13:10:00
S747,O747,shipped,2024-01-07 04:20:00,2024-01-09 14:20:00
S748,O748,delivered,2024-01-07 04:30:00,2024-01-09 13:30:00
S749,O749,shipped,2024-01-07 04:40:00,2024-01-09 04:40:00
S750,O750,pending,2024-01-07 04:50:00,2024-01-09 08:50:00
S751,O751,shipped,2024-01-07 05:00:00,2024-01-09 13:00:00
S752,O752,delivered,2024-01-07 05:10:00,2024-01-09 15:10:00
S753,O753,pending,2024-01-07 05:20:00,2024-01-09 15:20:00
S754,O754,shipped,2024-01-07 05:30:00,2024-01-09 05:30:00
S755,O755,shipped,2024-01-07 05:40:00,2024-01-09 06:40:00
S756,O756,shipped,2024-01-07 05:50:00,2024-01-09 15:50:00
S757,O757,pending,2024-01-07 06:00:00,2024-01-09 12:00:00
S758,O758,delivered,2024-01-07 06:10:00,2024-01-09 13:10:00
